Office_Level_ID,Office_Level_Name,Office_Name,Office_ID,Parent_Office_Id,Parent_Office_Name,Office_District_Id,Office_District_Name,Parent_district_Id,Parent_District_Name,Office_Address,Office_Short_Name,DT_updated,DT_created/date,DT_created/timezone_type,DT_created/timezone,Org_Office_Type,Office_Type_Id,DT_updated/date,DT_updated/timezone_type,DT_updated/timezone
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Atru",3007489,3006122,Public Health Engineering,50004,Baran,50016,Jaipur,,"AEN,PHED,Sub Divi. Atru",,2017-07-28 12:42:33.000000,3,Asia/Kolkata,Sub Division,582,2020-08-20 15:04:59.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Project Division Srimohangarh",3006058,3005946,Public Health Engineering,50017,Jaisalmer,50016,Jaipur,,"EEPDn., PHED, Srimohangarh",,2017-06-20 11:26:35.000000,3,Asia/Kolkata,Division,584,2020-08-19 11:15:38.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Drilling Division Jodhpur",3006236,3005938,Public Health Engineering,50021,Jodhpur,50016,Jaipur,,"EEDDn., PHED Jodhpur",,2017-06-22 13:03:47.000000,3,Asia/Kolkata,Division,584,2020-10-07 14:56:31.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Bassi",3013216,3006095,Public Health Engineering,50016,Jaipur,50016,Jaipur,,"AEN, PHED, Sub Divi. Bassi ",,2017-11-09 11:00:57.000000,3,Asia/Kolkata,Sub Division,582,2020-08-21 13:45:17.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division City, Bhilwara",3019442,3006001,Public Health Engineering,50007,Bhilwara,50016,Jaipur,,"AEN, PHED, Sub Divi. City Bhilwara",,2018-02-05 12:37:13.000000,3,Asia/Kolkata,Sub Division,582,2020-09-24 17:12:23.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division City-III, Alwar",3019594,3005982,Public Health Engineering,50002,Alwar,50016,Jaipur,,"AEN,PHED,Sub Divi.City-III, Alwar",,2018-02-07 14:41:27.000000,3,Asia/Kolkata,Sub Division,582,2020-09-24 17:31:59.000000,3,Asia/Kolkata
6,District,"Office of Superintending Engineer, Public Health Engineering Department, Circle Deeg",3062240,3005933,Public Health Engineering,50037,Deeg,50016,Jaipur,,"SEC, PHED,  Circle Deeg",,2024-05-03 11:59:23.000000,3,Asia/Kolkata,Circle Office,386,,,
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Gogunda",3007195,3006307,Public Health Engineering,50033,Udaipur,50016,Jaipur,,"AEN, PHED, Sub Divi. Gogunda",,2017-07-25 11:51:21.000000,3,Asia/Kolkata,Sub Division,582,2020-08-24 15:30:51.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, City Sub Division-I, Sikar",3019863,3006293,Public Health Engineering,50029,Sikar,50016,Jaipur,,"AEN, PHED, City Sub Divi.-I, Sikar",,2018-02-12 15:20:38.000000,3,Asia/Kolkata,Sub Division,582,2021-03-12 12:30:24.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Drilling Dungarpur",3028031,3006309,Public Health Engineering,50014,Dungarpur,50016,Jaipur,,"AEN,PHED,Sub Divi. Drilling Dungarpur",,2018-09-06 15:42:42.000000,3,Asia/Kolkata,Sub Division,582,2020-09-25 10:47:27.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Production, Distribution & Revenue- VIII (Gangashahar), Bikaner",3019475,3006015,Public Health Engineering,50008,Bikaner,50016,Jaipur,,"AEN, PHED, Sub Divi. PDR-VIII (Gangashahar), Bikaner",,2018-02-05 15:41:15.000000,3,Asia/Kolkata,Sub Division,582,2020-10-05 12:23:34.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division-II Kekri",3006916,3005975,Public Health Engineering,50043,Kekri,50016,Jaipur,,"AEN, PHED, Sub Divi.-II Kekri Ajmer",,2017-07-17 17:16:14.000000,3,Asia/Kolkata,Sub Division,582,2024-06-21 10:37:45.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Karanpur",3019557,3006048,Public Health Engineering,50031,Sri Ganganagar,50016,Jaipur,,"AEN, PHED, Sub Divi. Karanpur",,2018-02-07 11:19:10.000000,3,Asia/Kolkata,Sub Division,582,2020-09-25 12:43:22.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division-II, Sanchore",3019643,3006207,Public Health Engineering,50049,Sanchore,50016,Jaipur,,"AEN, PHED, Sub Divi.-II, Sanchore",,2018-02-08 11:45:59.000000,3,Asia/Kolkata,Sub Division,582,2024-04-12 10:51:13.000000,3,Asia/Kolkata
6,District,"Office of Superintending Engineer, Public Health Engineering Department, Circle Baran",3006119,3006076,Public Health Engineering,50004,Baran,50016,Jaipur,,"SEO,PHED, Baran",,2017-06-21 10:57:34.000000,3,Asia/Kolkata,Circle Office,386,2020-08-17 15:02:35.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Rural, Karauli",3019692,3006249,Public Health Engineering,50022,Karauli,50016,Jaipur,,"AEN, PHED, Sub Divi. Rural, Karauli",,2018-02-08 16:31:15.000000,3,Asia/Kolkata,Sub Division,582,2021-02-05 13:50:19.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Division Gangapur City",3006286,3060605,Public Health Engineering,50040,Gangapur City,50016,Jaipur,,"EEdn., PHED, Gangapur City",,2017-06-27 11:07:24.000000,3,Asia/Kolkata,Division,584,2024-09-09 14:56:52.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division City-III (S) Gandhi Nagar, Jaipur",3013041,3006075,Public Health Engineering,50016,Jaipur,50016,Jaipur,,"AEN, PHED, Sub Divi. Gandhi Nagar",,2017-11-07 13:17:49.000000,3,Asia/Kolkata,Sub Division,582,2020-10-05 12:41:53.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Project Division Khetri",3006226,3006100,Public Health Engineering,50020,Jhunjhunu,50016,Jaipur,,"EEPDn., PHED Khetri",,2017-06-22 12:26:19.000000,3,Asia/Kolkata,Division,584,2020-08-19 12:09:09.000000,3,Asia/Kolkata
7,Division,"Office of Junior Chemist Laboratory PHED, Jalore",3020320,3020301,Public Health Engineering,50018,Jalore,50016,Jaipur,,"PHED Laboratory, Jalore",,2018-02-20 15:30:11.000000,3,Asia/Kolkata,Laboratory,468,2021-02-05 13:18:34.000000,3,Asia/Kolkata
1,State,Office of Chief Chemist(Jal Jeevan Mission & Rural),3052826,3005939,Public Health Engineering,50016,Jaipur,50016,Jaipur,,Chief Chemist(JJM&R),,2022-11-16 11:43:34.000000,3,Asia/Kolkata,Laboratory,468,2022-11-16 12:06:02.000000,3,Asia/Kolkata
7,Division,"Office of Junior Chemist Laboratory PHED, Hanumangarh",3020318,3020301,Public Health Engineering,50015,Hanumangarh,50016,Jaipur,,"PHED Laboratory , Hanumangarh",,2018-02-20 15:29:12.000000,3,Asia/Kolkata,Laboratory,468,2021-02-05 13:16:46.000000,3,Asia/Kolkata
1,State,"Executive Engineer (Rural Planning), Jaipur",3006069,3005968,Public Health Engineering,50016,Jaipur,50016,Jaipur,,"EE (RP), Jaipur",,2017-06-20 13:26:17.000000,3,Asia/Kolkata,Division,584,,,
6,District,"Office of Additional Chief Engineer, Public Health Engineering Department, Region-I Jodhpur",3006101,3005602,Public Health Engineering,50021,Jodhpur,50016,Jaipur,,"ACE R-I, PHED Jodhpur",,2017-06-20 16:55:22.000000,3,Asia/Kolkata,Region Office,452,2021-02-05 14:39:18.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division City, Kishangarh",3006919,3005977,Public Health Engineering,50001,Ajmer,50016,Jaipur,,"AEN, PHED, Sub Divi. City, Kishangarh",,2017-07-17 17:19:59.000000,3,Asia/Kolkata,Sub Division,582,2020-10-05 10:51:01.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Jamwa Ramgarh",3013219,3006095,Public Health Engineering,50016,Jaipur,50016,Jaipur,,"AEN, PHED, Sub Divi. Jamwa Ramgarh",,2017-11-09 11:13:45.000000,3,Asia/Kolkata,Sub Division,582,2020-08-21 14:55:50.000000,3,Asia/Kolkata
1,State,"Executive Engineer (Investigation Cell),Jaipur",3006064,3005597,Public Health Engineering,50016,Jaipur,50016,Jaipur,,"EE, Jaipur",,2017-06-20 11:42:16.000000,3,Asia/Kolkata,Division,584,,,
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Division Sujangarh",3006025,3005956,Public Health Engineering,50011,Churu,50016,Jaipur,,"EEDn., PHED, Sujangarh",,2017-06-19 17:26:53.000000,3,Asia/Kolkata,Division,584,2021-02-05 15:10:36.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Khanpur",3019663,3006200,Public Health Engineering,50019,Jhalawar,50016,Jaipur,,"AEN,PHED,Sub, Divi. Khanpur",,2018-02-08 13:36:38.000000,3,Asia/Kolkata,Sub Division,582,2020-09-30 10:39:43.000000,3,Asia/Kolkata
6,District,"Office of Executive Engineer, Public Health Engineering Department, Drilling Division Jaipur",3006096,3005938,Public Health Engineering,50016,Jaipur,50016,Jaipur,,"EEDDn., PHED Jaipur",,2017-06-20 16:09:27.000000,3,Asia/Kolkata,Division,584,2022-03-24 12:02:02.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division District, Ramgarh",3019629,3006203,Public Health Engineering,50017,Jaisalmer,50016,Jaipur,,"AEN, PHED, Sub Divi. Distt., Ramgarh",,2018-02-08 11:04:14.000000,3,Asia/Kolkata,Sub Division,582,2020-09-25 10:27:50.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Drilling, Sawai Madhopur",3027992,3006111,Public Health Engineering,50028,Sawai Madhopur,50016,Jaipur,,"AEN, PHED, Sub Divi. Drilling, Sawai Madhopur",,2018-09-05 12:26:00.000000,3,Asia/Kolkata,Sub Division,582,2024-06-21 11:12:36.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division City, Ramganj Mandi",3007310,3006255,Public Health Engineering,50023,Kota,50016,Jaipur,,"AEN, PHED, Sub Divi. City, Ramganj Mandi",,2017-07-26 12:21:12.000000,3,Asia/Kolkata,Sub Division,582,2020-10-05 10:56:51.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Division Shahpura (Jaipur)",3006092,3005969,Public Health Engineering,50016,Jaipur,50016,Jaipur,,"EEDn., PHED, Shahpura (Jaipur)",,2017-06-20 16:00:23.000000,3,Asia/Kolkata,Division,584,2021-02-05 16:53:56.000000,3,Asia/Kolkata
7,Division,"Office of Junior Chemist Laboratory PHED, Chittorgarh",3020313,3020301,Public Health Engineering,50010,Chittorgarh,50016,Jaipur,,"PHED Laboratory, Chittorgarh",,2018-02-20 15:26:55.000000,3,Asia/Kolkata,Laboratory,468,2021-02-05 13:03:22.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Project Division-II Sanchore",3006063,3005962,Public Health Engineering,50018,Jalore,50016,Jaipur,,"EEPDn-II, PHED Sanchore",,2017-06-20 11:37:41.000000,3,Asia/Kolkata,Division,584,2020-08-19 11:29:59.000000,3,Asia/Kolkata
9,Region,"Office of Additional Chief Engineer, Public Health Engineering Department, Region Sikar",3065361,3005598,Public Health Engineering,50029,Sikar,50016,Jaipur,,"ACE, PHED, Region Sikar",,2024-10-04 12:32:46.000000,3,Asia/Kolkata,Region Office,452,,,
1,State,"Chief Engineer (Rural), Jaipur",3005599,3001397,Public Health Engineering,50016,Jaipur,50016,Jaipur,,CE Rural,,2017-04-13 12:52:20.000000,3,Asia/Kolkata,State,1339,2024-10-04 12:10:18.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Rawatbhata",3019502,3006159,Public Health Engineering,50010,Chittorgarh,50016,Jaipur,,"AEN,PHED,Sub Divi., Rawatbhata",,2018-02-05 16:38:31.000000,3,Asia/Kolkata,Sub Division,582,2020-08-21 11:27:10.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Division Mahwa",3006037,3005958,Public Health Engineering,50012,Dausa,50016,Jaipur,,"EEDn., PHED, Mahwa",,2017-06-19 17:41:11.000000,3,Asia/Kolkata,Division,584,2021-02-08 10:55:43.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Project Division-II Sikar",3006291,3006100,Public Health Engineering,50029,Sikar,50016,Jaipur,,"EEPDn.,-II, PHED Sikar",,2017-06-27 11:15:08.000000,3,Asia/Kolkata,Division,584,2020-09-24 16:51:07.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division City-V, Udaipur",3007190,3006306,Public Health Engineering,50033,Udaipur,50016,Jaipur,,"AEN, PHED, Sub Divi. City-V, Udaipur",,2017-07-25 11:44:07.000000,3,Asia/Kolkata,Sub Division,582,2020-09-24 17:35:58.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Laxmangarh (Sikar)",3019870,3006293,Public Health Engineering,50029,Sikar,50016,Jaipur,,"AEN, PHED, Sub Divi. Laxmangarh (Sikar)",,2018-02-12 15:40:15.000000,3,Asia/Kolkata,Sub Division,582,2020-08-24 14:24:08.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, District Division-I Jodhpur",3006233,3006104,Public Health Engineering,50021,Jodhpur,50016,Jaipur,,"EEDRDn.-I, PHED Jodhpur",,2017-06-22 12:55:47.000000,3,Asia/Kolkata,Division,584,2020-10-07 14:38:02.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Project Division-I Udaipur",3006310,3006113,Public Health Engineering,50033,Udaipur,50016,Jaipur,,"EEPDn.-I, PHED Udaipur",,2017-06-27 13:37:40.000000,3,Asia/Kolkata,Division,584,2020-10-07 15:34:39.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division  Sawar",3063181,3005975,Public Health Engineering,50001,Ajmer,50016,Jaipur,,"AEN, PHED,  Sub Div  Sawar",,2024-05-31 11:34:54.000000,3,Asia/Kolkata,Sub Division,582,2024-08-23 12:22:23.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Delwara",3064959,3064958,Public Health Engineering,50027,Rajsamand,50016,Jaipur,,"AEN, PHED,  Sub Div Delwara",,2024-09-03 14:25:57.000000,3,Asia/Kolkata,Sub Division,582,,,
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Division Nimbahera",3006160,3006157,Public Health Engineering,50010,Chittorgarh,50016,Jaipur,,"EEDn., PHED, Div. Nimbahera",,2017-06-21 12:26:04.000000,3,Asia/Kolkata,Division,584,2020-09-11 14:56:57.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Bonli",3006873,3006287,Public Health Engineering,50028,Sawai Madhopur,50016,Jaipur,,"AEN, PHED, Sub Divi. Bonli",,2017-07-17 12:38:13.000000,3,Asia/Kolkata,Sub Division,582,2024-06-14 13:30:31.000000,3,Asia/Kolkata
1,State,"Office of Additional Chief Engineer, Public Health Engineering Department, Urban Jaipur",3005937,3005597,Public Health Engineering,50016,Jaipur,50016,Jaipur,,ACE (Urban) Jaipur,,2017-06-15 17:51:58.000000,3,Asia/Kolkata,Region Office,452,2020-12-02 12:53:25.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division RIGEP, Ramsar",3019424,3006144,Public Health Engineering,50005,Barmer,50016,Jaipur,,"AEN, PHED, Sub Divi. RIGEP, Ramsar",,2018-02-02 12:53:19.000000,3,Asia/Kolkata,Sub Division,582,2020-08-20 16:05:35.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Dungargarh",3019493,3006018,Public Health Engineering,50008,Bikaner,50016,Jaipur,,"AEN,PHED,Sub Divi. Dungargarh",,2018-02-05 16:16:11.000000,3,Asia/Kolkata,Sub Division,582,2020-09-25 12:36:04.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, City Division-II Kota",3006253,3006110,Public Health Engineering,50023,Kota,50016,Jaipur,,"EECD-II, PHED Kota",,2017-06-22 17:01:23.000000,3,Asia/Kolkata,Division,584,2020-10-07 14:23:33.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Production, Distribution & Revenue- X (Sakhudera), Bikaner",3019479,3006016,Public Health Engineering,50008,Bikaner,50016,Jaipur,,"AEN, PHED, Sub Divi. PDR- X (Sakhudera), Bikaner",,2018-02-05 15:47:20.000000,3,Asia/Kolkata,Sub Division,582,2020-10-05 12:25:19.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division City-III, Udaipur",3007189,3006306,Public Health Engineering,50033,Udaipur,50016,Jaipur,,"AEN, PHED, Sub Divi. City-III, Udaipur",,2017-07-25 11:43:14.000000,3,Asia/Kolkata,Sub Division,582,2020-09-24 17:32:31.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division District Rural, Sri Ganganagar",3019556,3006048,Public Health Engineering,50031,Sri Ganganagar,50016,Jaipur,,"AEN, PHED, Sub Divi. Rural, Sri Ganganagar",,2018-02-07 11:17:27.000000,3,Asia/Kolkata,Sub Division,582,2020-09-25 10:23:14.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Sekhala",3019745,3006237,Public Health Engineering,50021,Jodhpur,50016,Jaipur,,"AEN, PHED, Sub Divi. Sekhala",,2018-02-09 11:53:44.000000,3,Asia/Kolkata,Sub Division,582,2023-05-26 11:25:57.000000,3,Asia/Kolkata
7,Division,"Office of Superintending Chemist Laboratory PHED, Jodhpur",3020323,3020301,Public Health Engineering,50021,Jodhpur,50016,Jaipur,,"PHED Regional Laboratory, Jodhpur",,2018-02-20 15:31:38.000000,3,Asia/Kolkata,Laboratory,468,2021-02-05 13:22:11.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Jhalrapatan",3019662,3006200,Public Health Engineering,50019,Jhalawar,50016,Jaipur,,"AEN,PHED,Sub, Divi. Jhalrapatan",,2018-02-08 13:35:54.000000,3,Asia/Kolkata,Sub Division,582,2020-09-25 12:41:37.000000,3,Asia/Kolkata
6,District,"Office of Superintending Engineer, Public Health Engineering Department, Circle Jaisalmer",3006201,3006102,Public Health Engineering,50017,Jaisalmer,50016,Jaipur,,"SEO, PHED, Jaisalmer",,2017-06-21 17:08:58.000000,3,Asia/Kolkata,Circle Office,386,2020-08-17 16:06:21.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Piprali",3019871,3006293,Public Health Engineering,50029,Sikar,50016,Jaipur,,"AEN, PHED, Sub Divi. Piprali",,2018-02-12 15:41:54.000000,3,Asia/Kolkata,Sub Division,582,2020-08-24 14:22:41.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division-I Project, Dholpur",3034657,3006040,Public Health Engineering,50013,Dholpur,50016,Jaipur,,"AEN, PHED, Sub Divi.-I Project, Dholpur",,2020-09-06 17:54:45.000000,3,Asia/Kolkata,Sub Division,582,2020-09-30 14:44:35.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Sajjangarh",3019408,3006114,Public Health Engineering,50003,Banswara,50016,Jaipur,,"AEN, PHED, Sub Divi. Sajjangarh",,2018-02-02 12:09:47.000000,3,Asia/Kolkata,Sub Division,582,2020-08-20 13:59:04.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Shiv",3019427,3006144,Public Health Engineering,50005,Barmer,50016,Jaipur,,"AEN, PHED, Sub Divi. Shiv",,2018-02-02 12:57:48.000000,3,Asia/Kolkata,Sub Division,582,2020-08-20 15:36:30.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Project Division Nagaur",3006259,3006173,Public Health Engineering,50024,Nagaur,50016,Jaipur,,"EEPDn., PHED Nagaur",,2017-06-22 17:32:37.000000,3,Asia/Kolkata,Division,584,2020-10-07 15:23:31.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Division Tonk",3006302,3006193,Public Health Engineering,50032,Tonk,50016,Jaipur,,"EE, PHED Div. Tonk",,2017-06-27 12:16:07.000000,3,Asia/Kolkata,Division,584,2020-10-07 14:55:14.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Kumher",3019458,3005999,Public Health Engineering,50037,Deeg,50016,Jaipur,,"AEN, PHED, Sub Divi. Kumher",,2018-02-05 12:56:10.000000,3,Asia/Kolkata,Sub Division,582,2024-06-21 15:46:55.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Buhana",3019685,3006228,Public Health Engineering,50046,Neem Ka Thana,50016,Jaipur,,"AEN,PHED,Sub, Divi. Buhana",,2018-02-08 15:14:06.000000,3,Asia/Kolkata,Sub Division,582,2024-06-21 16:01:10.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Drilling, Pali",3028002,3006236,Public Health Engineering,50025,Pali,50016,Jaipur,,"AEN, PHED, Sub Divi. Drilling, Pali",,2018-09-05 17:05:01.000000,3,Asia/Kolkata,Sub Division,582,2022-03-24 11:51:58.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Division Taranagar",3006026,3005956,Public Health Engineering,50011,Churu,50016,Jaipur,,"EEDn., PHED, Taranagar",,2017-06-19 17:27:59.000000,3,Asia/Kolkata,Division,584,2021-02-05 15:09:33.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Rural, Sawai Madhopur",3027418,3006287,Public Health Engineering,50028,Sawai Madhopur,50016,Jaipur,,"AEN, PHED, Sub Divi. Rural, Sawai Madhopur",,2018-08-29 16:13:39.000000,3,Asia/Kolkata,Sub Division,582,2024-06-21 11:13:15.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Project Division Sujangarh",3006031,3005957,Public Health Engineering,50011,Churu,50016,Jaipur,,"EEPDn., PHED, Sujangarh",,2017-06-19 17:35:37.000000,3,Asia/Kolkata,Division,584,2020-08-18 11:42:04.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Gangapur (Bhilwara)",3019446,3006001,Public Health Engineering,50007,Bhilwara,50016,Jaipur,,"Sub Division AEN,PHED,Sub Divi. Gangapur (Bhilwara)",,2018-02-05 12:41:24.000000,3,Asia/Kolkata,Sub Division,582,2020-08-21 10:24:01.000000,3,Asia/Kolkata
6,District,"Office of Superintending Engineer, Public Health Engineering Department, PIU-II Circle, Didwana",3006145,3005927,Public Health Engineering,50038,Didwana-Kuchaman,50016,Jaipur,,"SEO, PHED, PIU-II Circle, Didwana",,2017-06-21 12:07:50.000000,3,Asia/Kolkata,Circle Office,386,2024-08-30 09:59:27.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Bhim",3019847,3006280,Public Health Engineering,50027,Rajsamand,50016,Jaipur,,"AEN, PHED, Sub Divi. Bhim",,2018-02-12 12:41:21.000000,3,Asia/Kolkata,Sub Division,582,2020-09-24 16:59:41.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Drilling-IV, Jodhpur",3028000,3006236,Public Health Engineering,50021,Jodhpur,50016,Jaipur,,"AEN, PHED, Sub Divi., Drilling-IV, Jodhpur",,2018-09-05 16:58:24.000000,3,Asia/Kolkata,Sub Division,582,2020-09-25 12:33:54.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, District Division Jaisalmer",3006203,3006201,Public Health Engineering,50017,Jaisalmer,50016,Jaipur,,"EEDDn., PHED Jaisalmer",,2017-06-21 17:13:39.000000,3,Asia/Kolkata,Division,584,2020-10-07 14:35:19.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Jahazpur",3019453,3006008,Public Health Engineering,50007,Bhilwara,50016,Jaipur,,"AEN,PHED,Sub Divi. Jahazpur",,2018-02-05 12:45:54.000000,3,Asia/Kolkata,Sub Division,582,2020-08-21 10:45:59.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Production, Distribution & Revenu- II, Bikaner",3019469,3006014,Public Health Engineering,50008,Bikaner,50016,Jaipur,,"AEN, PHED, Sub Divi. PDR- I, Bikaner",,2018-02-05 15:20:09.000000,3,Asia/Kolkata,Sub Division,582,2020-10-05 12:11:49.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Behror",3019601,3005985,Public Health Engineering,50002,Alwar,50016,Jaipur,,"AEN,PHED,Sub Divi. Behror",,2018-02-07 14:46:02.000000,3,Asia/Kolkata,Sub Division,582,2020-08-20 13:17:29.000000,3,Asia/Kolkata
3,Block,"Office of Executive Engineer, Public Health Engineering Department, Project Division Mandrayal",3006247,3006190,Public Health Engineering,50022,Karauli,50016,Jaipur,,"EEPDn., PHED Mandrayal",,2017-06-22 14:48:49.000000,3,Asia/Kolkata,Division,584,2020-10-07 15:22:31.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division City-VII (Subhash Nagar), Ajmer",3006876,3005974,Public Health Engineering,50001,Ajmer,50016,Jaipur,,"AEN, PHED, Sub Divi. Subhash Nagar, Ajmer",,2017-07-17 12:49:28.000000,3,Asia/Kolkata,Sub Division,582,2020-09-24 17:38:32.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Balesar",3019741,3006234,Public Health Engineering,50021,Jodhpur,50016,Jaipur,,"AEN,PHED,Sub, Divi. Balesar",,2018-02-09 11:46:50.000000,3,Asia/Kolkata,Sub Division,582,2020-09-24 16:54:56.000000,3,Asia/Kolkata
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Amarsar",3064056,3006092,Public Health Engineering,50016,Jaipur,50016,Jaipur,,"AEN, PHED, Sub Divi. Amarsar",,2024-06-28 17:53:28.000000,3,Asia/Kolkata,Sub Division,582,,,
3,Block,"Office of Assistant Engineer, Public Health Engineering Department, Sub Division Pilani",3019682,3006224,Public Health Engineering,50020,Jhunjhunu,50016,Jaipur,,"AEN,PHED,Sub, Divi. Pilani",,2018-02-08 15:04:20.000000,3,Asia/Kolkata,Sub Division,582,2020-09-30 11:11:02.000000,3,Asia/Kolkata
